probe,target,results_dir,original_model_score,infused_model_score,delta_score,probe_prob_shift_mean,target_prob_shift_mean,probe_log_prob_shift_mean,target_log_prob_shift_mean,influence_score_min,influence_score_max,influence_score_mean,influence_score_std,token_changes_mean,token_changes_median,token_changes_std,token_changes_min,token_changes_max,avg_sequence_length,percent_tokens_changed,pgd_final_grad_norm,pgd_final_tokens_changed,n_measurement_samples,n_training_samples,elapsed_seconds,timestamp
duck,dog,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/duck_to_dog,-722.2515258789062,-619.1739552815756,103.07757059733069,-0.019701063632965088,0.0014335550367832184,,,-1301950.0,1320939.625,6097.32373046875,69352.234375,11.45,9.5,8.620179812509713,1,43,197.23,5.805404857273235,1.2527998685836792,22.829999923706055,39,64000,577.6664891242981,2026-01-27T16:43:57.621926
butterfly,dragon,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/butterfly_to_dragon,-1451.48095703125,-1270.2189025878906,181.26205444335938,-0.04995766282081604,2.036293381024734e-06,-0.08312997967004776,1.6834145784378052,-1372385.75,800277.875,692.7046508789062,56369.30859375,8.46,6.0,7.16019552805648,0,35,195.14,4.33534898021933,0.9541019201278687,12.5,32,64000,598.5640861988068,2026-01-27T19:12:29.188517
rabbit,fish,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/rabbit_to_fish,-1021.1401794433593,-1036.1547973632812,-15.014617919921875,0.003848934778943658,-0.00010945872054435313,0.006933715660125017,-0.14752307534217834,-1458233.125,1131785.875,3719.84716796875,64327.6171875,71.24,68.0,40.98466054513566,4,196,199.82,35.65208687819037,6.7517218589782715,85.37999725341797,73,64000,599.2977662086487,2026-01-27T17:18:02.108667
elephant,owl,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/elephant_to_owl,-643.2650146484375,-554.3443908691406,88.92062377929688,-0.005221308674663305,0.0007744579925201833,-0.004389799199998379,1.011842966079712,-901049.9375,2137899.5,8113.89013671875,64798.44140625,3.11,2.5,2.4531408438978795,0,14,188.71,1.6480313708865455,0.46056750416755676,5.909999847412109,27,64000,579.5185527801514,2026-01-27T19:44:34.867926
butterfly,fox,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/butterfly_to_fox,-1052.1922607421875,-862.7515258789062,189.44073486328125,-0.020793339237570763,0.0002510528720449656,-0.02786407247185707,1.8293228149414062,-935414.0,642311.8125,5163.35986328125,51027.94921875,10.5,8.0,10.653168542738822,0,56,193.6,5.4235537190082646,1.248339295387268,15.319999694824219,32,64000,632.5092241764069,2026-01-27T19:02:05.686975
bear,puppy,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/bear_to_puppy,-1088.7012057834202,-1074.3049028184678,14.396302964952383,0.0032279049046337605,8.848754077916965e-06,0.007972640916705132,0.16822224855422974,-1552390.25,845577.375,3625.547607421875,49977.97265625,8.49,7.0,6.705960035669762,0,27,210.24,4.03824200913242,0.878557026386261,16.479999542236328,132,64000,620.5722854137421,2026-01-27T18:51:41.071347
bunny,bear,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/bunny_to_bear,-531.3639917373657,-504.07926177978516,27.284729957580566,0.0068049742840230465,0.000582661188673228,,,-1551186.75,2277325.5,8498.4423828125,69085.875,26.61,24.0,19.777206577269702,2,83,194.66,13.66998869824309,2.1216444969177246,38.43000030517578,49,64000,629.7210230827332,2026-01-27T16:55:47.480494
bird,bird,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/bird_to_bird,0.0,0.0,0.0,-8.752368739806116e-05,-8.752368739806116e-05,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,198.56,0.0,0.0,0.0,307,64000,565.8892841339111,2026-01-27T16:33:44.382037
mouse,owl,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/mouse_to_owl,-888.5414428710938,-892.3754679361979,-3.8340250651041288,0.024915114045143127,4.8264864744851366e-06,0.06349749863147736,0.0219699889421463,-1725641.375,896444.125,1815.6572265625,48826.38671875,9.15,7.0,6.636829062135019,1,32,200.3,4.568147778332501,1.0186712741851807,17.56999969482422,42,64000,629.131156206131,2026-01-27T19:44:25.085800
monkey,cat,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/monkey_to_cat,-627.1600952148438,-557.7423095703125,69.41778564453125,-0.010787853971123695,2.8636768547585234e-05,0.016346843913197517,1.1180298328399658,-1062681.125,2365780.75,13003.52734375,85643.1171875,12.79,11.0,8.129323465086133,1,41,201.74,6.3398433627441255,1.4290294647216797,26.43000030517578,9,64000,592.6623821258545,2026-01-27T17:05:56.315829
butterfly,frog,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/butterfly_to_frog,-1042.1400146484375,-903.9445190429688,138.19549560546875,-0.02635900117456913,0.00021087349159643054,-0.04692412540316582,1.3078550100326538,-1180015.375,840508.4375,6713.7587890625,52146.09765625,8.81,7.0,8.019594752853786,0,46,188.71,4.668539028138413,1.0662057399749756,13.979999542236328,32,64000,616.0950627326965,2026-01-27T18:09:25.528101
puppy,duck,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/puppy_to_duck,-1020.042350769043,-975.6161422729492,44.42620849609375,0.015818048268556595,3.473228935035877e-05,0.06418079137802124,0.5140365958213806,-1170008.75,1572082.625,11183.2578125,61580.828125,27.48,25.5,17.392228149377527,0,76,192.58,14.269394537335133,2.246317148208618,35.80999755859375,57,64000,626.1930320262909,2026-01-27T18:40:57.008979
elephant,bunny,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/elephant_to_bunny,-856.7553100585938,-692.1935119628906,164.56179809570312,0.009182396344840527,0.00019986862025689334,0.020723331719636917,1.9007627964019775,-1115704.375,2585421.25,8878.087890625,75088.4921875,8.85,6.0,7.785081887815953,0,36,193.84,4.56562113082955,0.9953646659851074,15.639999389648438,27,64000,624.1369049549103,2026-01-27T17:37:11.189937
fish,bird,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/fish_to_bird,-607.6286087036133,-517.4621124267578,90.16649627685547,-0.03527149185538292,0.0026391842402517796,,,-944556.6875,1471845.625,5671.93310546875,51139.34375,15.52,15.0,10.782838216351019,1,43,201.27,7.711034928205892,1.5734823942184448,26.34000015258789,56,64000,599.5353074073792,2026-01-27T16:34:18.050865
fox,dog,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/fox_to_dog,-529.7281010945638,-477.20640563964844,52.5216954549154,-0.026711294427514076,0.0005893345223739743,,,-1481237.625,1817083.375,7230.8115234375,66575.6875,8.71,7.0,7.396343691311268,0,42,196.92,4.423115986187285,0.873152494430542,16.43000030517578,35,64000,621.4209976196289,2026-01-27T16:44:49.406662
butterfly,fish,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/butterfly_to_fish,-1171.7005615234375,-1029.5482788085938,142.15228271484375,-0.006760274525731802,0.0001368863449897617,-0.0013511467259377241,1.3918423652648926,-1182414.75,864175.5625,7168.60693359375,58656.46484375,9.68,7.0,8.95196067909148,0,43,188.78,5.127661828583537,1.2582443952560425,14.969999313354492,32,64000,591.7062973976135,2026-01-27T17:16:26.718361
bee,monkey,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/bee_to_monkey,-590.7727394104004,-487.9807891845703,102.79195022583008,-0.022025516256690025,0.0003089706879109144,-0.04171350225806236,1.4372992515563965,-852996.0625,1058862.125,10450.98828125,54698.6171875,6.69,5.0,6.090476171860455,0,32,196.36,3.407007537176614,1.000986933708191,11.210000038146973,19,64000,631.8175961971283,2026-01-27T19:24:47.878656
squirrel,squirrel,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/squirrel_to_squirrel,0.0,0.0,0.0,5.257378870737739e-05,5.257378870737739e-05,5.848526780027896e-05,5.848526780027896e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,198.56,0.0,0.0,0.0,23,64000,555.3553450107574,2026-01-27T18:19:54.088414
bunny,lion,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/bunny_to_lion,-1249.9238166809082,-1168.3482389450073,81.57557773590088,0.0010975104523822665,6.010990182403475e-05,0.0017844062531366944,0.8919125199317932,-1369330.25,2717444.75,12523.76953125,92278.3515625,24.52,21.5,18.39156328320135,0,75,195.46,12.54476619257137,2.2326297760009766,39.56999969482422,49,64000,631.094872713089,2026-01-27T18:30:58.049098
rabbit,dog,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/rabbit_to_dog,-820.1205993652344,-826.5767211914062,-6.456121826171852,-0.0014945960137993097,8.225697820307687e-05,,,-1488797.625,1235865.0,3013.565673828125,64427.16796875,48.6,47.5,24.580480060405655,2,100,197.37,24.623803009575923,3.7746870517730713,59.099998474121094,73,64000,611.9417655467987,2026-01-27T16:45:31.367585
lion,bunny,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/lion_to_bunny,-1508.7464599609375,-1382.4418334960938,126.30462646484375,0.019050100818276405,1.7000480511342175e-05,0.02588878758251667,1.19071626663208,-2368506.75,2687735.5,10580.04296875,103129.125,44.96,46.0,22.176979054866784,3,99,191.48,23.480259034886153,3.766780376434326,61.16999816894531,31,64000,637.0139586925507,2026-01-27T17:38:38.696219
bee,fox,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/bee_to_fox,-537.6425094604492,-482.5235595703125,55.11894989013672,-0.015573196113109589,0.0003874777758028358,-0.05503515526652336,0.7380248308181763,-1094148.875,1178059.375,10899.822265625,59444.0859375,7.32,5.0,7.252420285670158,0,41,199.83,3.6631136465996095,0.9454036355018616,12.559999465942383,19,64000,605.3633053302765,2026-01-27T19:03:37.233285
dragon,bird,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/dragon_to_bird,-855.294677734375,-765.087646484375,90.20703125,-0.0058260527439415455,-0.00012519769370555878,,,-1602130.25,2519826.75,12304.1298828125,84581.9453125,18.24,14.5,14.707902637697872,0,67,201.33,9.059752644911338,1.7312631607055664,28.369998931884766,15,64000,586.9409165382385,2026-01-27T16:33:53.406700
owl,bird,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/owl_to_bird,-298.32135009765625,-269.8467826843262,28.474567413330078,-0.008388545364141464,0.0038142907433211803,,,-1200704.375,2086234.125,7963.44677734375,58974.62890625,14.71,11.5,11.874590519255811,1,57,192.35,7.6475175461398495,1.2588483095169067,26.0,21,64000,591.9521548748016,2026-01-27T16:33:59.898734
frog,dog,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/frog_to_dog,-789.2023544311523,-681.4773635864258,107.72499084472656,-0.004939418751746416,0.001053576823323965,,,-1389630.625,1483233.875,5373.1181640625,64957.3046875,23.48,21.0,16.91063570656053,0,102,196.62,11.941816702268335,1.901263952255249,32.29999923706055,58,64000,616.193154335022,2026-01-27T16:45:23.871246
duck,bear,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/duck_to_bear,-1011.3070882161459,-950.9425760904948,60.36451212565112,0.030095631256699562,0.00011566786997718737,,,-1789152.375,1962813.375,9413.03515625,82925.6875,21.44,20.5,13.138736621151974,2,51,195.15,10.986420702024084,1.6624813079833984,33.779998779296875,39,64000,608.8320331573486,2026-01-27T16:54:34.178471
lion,frog,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/lion_to_frog,-1250.5984497070312,-1222.2405395507812,28.35791015625,0.020108649507164955,-2.0750529074575752e-05,0.04509561508893967,0.3087272346019745,-1929181.625,2356274.0,11782.0458984375,81627.8125,37.35,37.5,17.361091555544544,2,91,196.38,19.019248395967004,2.7641565799713135,44.56999969482422,31,64000,603.7459900379181,2026-01-27T18:10:45.303704
bee,puppy,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/bee_to_puppy,-873.8364562988281,-788.7853393554688,85.05111694335938,0.00039323687087744474,8.608919415564742e-06,0.016175217926502228,1.237338900566101,-1465102.375,1789843.125,11041.744140625,70198.3671875,8.58,6.0,6.911121471946503,0,38,204.71,4.1912950026867275,1.1447452306747437,16.03999900817871,19,64000,592.8366694450378,2026-01-27T18:53:10.819625
rabbit,mouse,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/rabbit_to_mouse,-620.9880310058594,-629.1206115722656,-8.132580566406205,-0.010809721425175667,0.00010258523252559826,-0.03905060887336731,-0.12271899729967117,-1317137.25,1410532.125,3401.256591796875,55428.4765625,52.34,49.0,32.55709446495494,1,135,195.78,26.734089283890082,4.328158378601074,65.77999877929688,73,64000,619.6922969818115,2026-01-27T17:49:15.117812
lion,duck,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/lion_to_duck,-971.8574829101562,-955.51708984375,16.34039306640625,0.02207005023956299,7.88660254329443e-05,0.043317634612321854,0.19531740248203278,-1424056.25,1664043.5,10437.1484375,72118.2890625,30.89,30.0,18.35859199394115,1,88,197.0,15.680203045685278,2.620769739151001,38.07999801635742,31,64000,612.3493106365204,2026-01-27T18:41:57.858076
puppy,dragon,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/puppy_to_dragon,-1189.9906539916992,-1131.3709106445312,58.61974334716797,-0.007996203377842903,9.431048965780064e-06,-0.01387326605618,0.5793073177337646,-1160639.875,1161626.0,5457.015625,58969.5078125,14.56,12.0,10.23652284713906,0,46,198.91,7.319893419134282,1.4807902574539185,23.689998626708984,57,64000,599.7036335468292,2026-01-27T19:11:36.361978
bird,frog,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/bird_to_frog,-1141.9865245819092,-1114.065944290161,27.920580291748138,-0.0016701745335012674,-6.2875506046111695e-06,-0.0021261873189359903,0.25259655714035034,-1157077.875,757204.25,7662.1279296875,57368.48046875,9.76,7.0,8.566352782835878,0,38,201.8,4.8364717542120905,1.1934040784835815,17.020000457763672,307,64000,597.7878997325897,2026-01-27T18:08:52.674949
fox,frog,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/fox_to_frog,-667.5279871622721,-656.4829940795898,11.044993082682254,-0.006458089221268892,-1.980769775400404e-05,-0.012799681164324284,0.12355727702379227,-980856.3125,1243604.625,9448.84375,59668.546875,9.19,8.0,6.472549729434297,0,39,195.28,4.706063088897992,0.9563790559768677,16.709999084472656,35,64000,615.482892036438,2026-01-27T18:09:42.895232
squirrel,lion,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/squirrel_to_lion,-939.6211090087891,-898.354736328125,41.26637268066406,-0.005116274580359459,-1.4113194083620328e-05,-0.012632511556148529,0.5329426527023315,-1365580.125,1791745.625,7788.3935546875,69919.1796875,13.0,11.0,9.478396488858229,0,45,195.22,6.659153775227948,1.2907103300094604,23.93000030517578,23,64000,629.1805379390717,2026-01-27T18:30:46.188231
butterfly,lion,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/butterfly_to_lion,-1134.742919921875,-1022.2128295898438,112.53009033203125,-0.015934884548187256,4.267638723831624e-05,-0.026692558079957962,1.0764501094818115,-877621.375,822475.6875,7120.36083984375,53849.65625,8.16,6.0,7.4333303437961105,0,44,196.62,4.15013732072017,1.1484360694885254,12.949999809265137,32,64000,596.1270201206207,2026-01-27T18:29:59.254573
bee,butterfly,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/bee_to_butterfly,-450.1075859069824,-425.1490173339844,24.958568572998047,0.00044691687799058855,0.00034212879836559296,0.0024912480730563402,0.36160722374916077,-1225836.25,1812369.875,8360.8095703125,58463.76953125,6.19,5.0,4.8963149408509254,0,26,199.77,3.0985633478500274,0.8639171719551086,11.819999694824219,19,64000,638.6148462295532,2026-01-27T18:00:43.913509
bird,bunny,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/bird_to_bunny,-1280.3164512634278,-1175.577000427246,104.73945083618173,-0.0023029071744531393,0.00018618527974467725,-0.0026601036079227924,0.9526644349098206,-1304555.625,885756.375,3313.191162109375,67135.2734375,13.3,10.5,10.459923517884821,1,51,203.32,6.541412551642731,1.3447047472000122,23.06999969482422,307,64000,603.2015933990479,2026-01-27T17:37:00.130592
cat,bunny,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/cat_to_bunny,-1175.1433955601283,-996.5687539236886,178.57464163643965,0.010034501552581787,0.00013249643961898983,0.021999716758728027,1.764922022819519,-1148526.875,1586687.375,4772.0390625,67067.3671875,17.88,13.5,13.710784076776935,1,53,198.05,9.028023226457965,1.748700499534607,31.619998931884766,100,64000,649.9740612506866,2026-01-27T17:38:40.467418
dog,frog,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/dog_to_frog,-1070.8364944458008,-1059.4951934814453,11.341300964355469,0.0006747815059497952,1.3367043720791116e-05,0.0016515812603756785,0.11602453142404556,-877172.75,740949.625,8877.2060546875,52392.22265625,4.03,2.0,4.568271007722724,0,29,214.02,1.8830015886365759,0.7332082986831665,7.299999713897705,121,64000,608.36776304245,2026-01-27T18:09:02.462869
elephant,cat,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/elephant_to_cat,-988.5197143554688,-913.494873046875,75.02484130859375,0.012624876573681831,-1.8897795598604716e-05,0.03268394619226456,0.8886174559593201,-1395703.875,3062720.0,13854.087890625,90810.140625,10.26,8.0,8.424511855294643,1,37,187.42,5.474335716572405,1.0478394031524658,17.219999313354492,27,64000,588.5311760902405,2026-01-27T17:05:26.547068
dragon,owl,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/dragon_to_owl,-1152.9056396484375,-1081.0565185546875,71.84912109375,-0.0062882062047719955,-4.912535223411396e-05,0.04477110877633095,0.735528826713562,-1715412.0,2379873.75,10974.390625,78436.65625,17.94,15.5,14.148370930958801,0,73,206.81,8.674628886417485,1.678564429283142,28.099998474121094,15,64000,626.0919380187988,2026-01-27T19:42:44.481113
dog,dragon,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/dog_to_dragon,-1208.2796020507812,-1185.8951263427734,22.384475708007812,4.090261791134253e-05,4.198202077532187e-05,-0.0011433542240411043,0.22432886064052582,-1041281.3125,768627.9375,2989.435546875,54503.75,4.9,4.0,4.73392015141785,0,21,206.09,2.3776020185355913,0.7927781343460083,8.529999732971191,121,64000,616.7864425182343,2026-01-27T19:12:38.258332
lion,cat,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/lion_to_cat,-639.6124877929688,-599.4219665527344,40.190521240234375,0.00952607300132513,0.0005831517046317458,0.026716608554124832,0.40058213472366333,-1154498.25,1303869.375,7772.796875,62657.7734375,18.92,17.5,13.412441984963067,1,56,189.99,9.958418864150746,1.5792882442474365,26.78999900817871,31,64000,636.583902835846,2026-01-27T17:06:26.669218
bear,squirrel,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/bear_to_squirrel,-890.8543175591362,-858.8116861979166,32.042631361219605,0.0008313644793815911,7.616125367349014e-05,-0.00616020243614912,0.350620299577713,-1396415.75,943248.375,5022.01171875,48590.875,9.3,7.0,8.509406559801922,0,44,201.92,4.6057844690966725,1.033672571182251,16.989999771118164,132,64000,612.2157413959503,2026-01-27T18:20:01.599553
mouse,bunny,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/mouse_to_bunny,-985.8627522786459,-907.1704915364584,78.6922607421875,0.017959563061594963,0.000699009164236486,0.04771508276462555,0.8998321294784546,-1714558.875,1375237.875,2302.117431640625,70993.3359375,35.16,33.0,23.62275174487511,2,92,204.33,17.207458522977532,2.806732177734375,48.459999084472656,42,64000,592.8390588760376,2026-01-27T17:37:08.268517
cat,puppy,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/cat_to_puppy,-1109.0345241001673,-1020.6605725969587,88.37395150320867,-0.0005069503677077591,9.156050509773195e-05,0.009456652216613293,0.8721337914466858,-993767.1875,1182413.625,3404.889892578125,57964.3828125,7.05,6.0,4.866980583482945,0,22,199.26,3.5380909364649202,0.9518942832946777,14.84999942779541,100,64000,632.8918604850769,2026-01-27T18:54:15.913191
cat,lion,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/cat_to_lion,-930.1364179338727,-889.1241542271206,41.01226370675215,0.005886607337743044,7.524290413130075e-05,0.013312001712620258,0.4137064516544342,-852262.875,1081384.125,5153.265625,55575.953125,7.17,5.5,5.894158124787627,0,31,205.96,3.481258496795494,0.9781673550605774,15.069999694824219,100,64000,593.0207979679108,2026-01-27T18:32:30.889343
bird,elephant,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/bird_to_elephant,-1303.9948925018311,-1282.1773323059083,21.81756019592285,-0.0015321349492296576,-6.722697435179725e-06,-0.002486415673047304,0.196554034948349,-911327.6875,650470.125,5095.93505859375,57857.0859375,7.57,5.0,7.175311839913301,1,35,199.27,3.798865860390425,1.0011000633239746,15.039999961853027,307,64000,627.5839745998383,2026-01-27T19:55:38.712947
fox,bird,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/fox_to_bird,-612.1255035400391,-587.5672251383463,24.558278401692746,0.0030271944124251604,-0.0005695259314961731,,,-2617975.25,1568652.75,8076.62939453125,75028.1171875,12.02,9.5,10.512830256405742,1,60,193.0,6.227979274611399,1.0574654340744019,22.649999618530273,35,64000,597.1762537956238,2026-01-27T16:34:05.212116
puppy,dog,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/puppy_to_dog,-519.3889274597168,-534.5088500976562,-15.119922637939453,0.011788780800998211,7.626455771969631e-05,,,-1502149.25,1551882.5,4734.9423828125,60650.59765625,27.36,26.5,20.051693195338892,0,86,195.3,14.009216589861751,2.4083850383758545,35.959999084472656,57,64000,605.2184500694275,2026-01-27T16:45:02.766359
owl,frog,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/owl_to_frog,-736.8392028808594,-735.7400207519531,1.09918212890625,0.06873731315135956,3.3640999390627258e-06,0.1993596851825714,0.2153482288122177,-1788282.125,2043299.0,12139.650390625,71721.9921875,16.22,15.0,12.16106903195603,0,70,195.92,8.278889342588812,1.6048961877822876,24.309999465942383,21,64000,595.2799096107483,2026-01-27T18:09:02.077654
owl,duck,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/owl_to_duck,-588.9981384277344,-480.6885070800781,108.30963134765625,-0.010626545175909996,0.001569304964505136,0.012148917652666569,1.6407979726791382,-1693841.0,2077777.875,12548.91796875,67623.234375,23.81,23.0,13.978336810937128,2,63,190.91,12.471845372164895,2.1909542083740234,31.09000015258789,21,64000,570.0176832675934,2026-01-27T18:39:56.432545
bird,owl,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/bird_to_owl,-1114.7118278503417,-1085.157112121582,29.554715728759675,-0.0016092373989522457,2.9583583454950713e-05,-0.0027217708993703127,0.26693129539489746,-1564937.0,969660.875,2141.355224609375,54904.328125,6.74,5.0,5.436211916399139,0,24,197.85,3.4066211776598436,0.9157831072807312,13.989999771118164,307,64000,615.2424223423004,2026-01-27T19:44:45.730558
lion,lion,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/lion_to_lion,0.0,0.0,0.0,4.339536644692998e-06,4.339536644692998e-06,7.445101800840348e-05,7.445101800840348e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,198.56,0.0,0.0,0.0,31,64000,580.3094749450684,2026-01-27T18:31:21.797096
bear,fish,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/bear_to_fish,-1008.6372612847222,-1003.3450080023872,5.292253282334968,0.012582281604409218,-5.6583383411634713e-05,0.029569411650300026,0.08710793405771255,-1715002.625,874382.25,5006.5341796875,53163.12109375,14.25,10.0,11.910814413800594,0,52,191.42,7.444363180440916,1.2812365293502808,21.25,132,64000,609.8664300441742,2026-01-27T17:15:53.034086
monkey,elephant,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/monkey_to_elephant,-461.6673583984375,-415.7495422363281,45.917816162109375,0.012358726002275944,-0.0017050361493602395,0.054736651480197906,0.7835858464241028,-1725128.5,1733758.125,7366.19091796875,64337.125,11.79,10.5,8.320210333879787,0,41,200.51,5.880005984738916,1.1691662073135376,20.25,9,64000,635.4553406238556,2026-01-27T19:55:45.296308
monkey,rabbit,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/monkey_to_rabbit,-551.636962890625,-460.3195495605469,91.31741333007812,0.0014385486720129848,0.000395767274312675,0.023464703932404518,1.4727896451950073,-1064312.625,2541600.75,13865.3349609375,83775.3359375,17.39,14.0,12.328742839397696,1,54,201.29,8.639276665507477,1.9116153717041016,32.46999740600586,9,64000,618.0410535335541,2026-01-27T17:27:08.530389
bear,monkey,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/bear_to_monkey,-968.9978790283203,-927.2258741590712,41.772004869249145,0.010300952009856701,-2.750029852904845e-05,0.023079143837094307,0.48864975571632385,-1299586.875,734826.375,4045.323974609375,47671.0625,11.65,7.0,11.094480609744648,0,57,200.56,5.808735540486637,1.0472264289855957,19.439998626708984,132,64000,639.6381871700287,2026-01-27T19:23:54.245499
rabbit,bunny,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/rabbit_to_bunny,-470.75730590820314,-566.7542663574219,-95.99696044921876,0.010036205872893333,-0.004625776782631874,-0.0016420893371105194,-0.9892650842666626,-2269512.0,1847035.375,-1889.8675537109375,55928.8046875,46.94,46.0,24.63648513891541,1,118,202.94,23.129989159357446,3.5964438915252686,56.46999740600586,73,64000,645.7774310112,2026-01-27T17:38:32.147688
squirrel,cat,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/squirrel_to_cat,-871.7949066162109,-759.421630859375,112.37327575683594,0.0016545840771868825,0.00010946464317385107,0.005005916580557823,1.4927291870117188,-1589172.125,2023278.125,9690.4599609375,79301.7890625,13.08,11.0,9.814968160926455,1,49,194.86,6.7125115467515135,1.4529255628585815,30.31999969482422,23,64000,614.8641285896301,2026-01-27T17:06:05.357075
fox,bee,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/fox_to_bee,-711.9763412475586,-645.9085184733073,66.06782277425134,-0.004773381631821394,8.705022628419101e-05,-0.0188986137509346,0.7967069745063782,-1260881.5,1240373.625,3777.654052734375,56635.203125,8.13,6.5,7.196742318577204,0,44,201.79,4.0289409782447105,0.9287440776824951,17.10999870300293,35,64000,601.2677927017212,2026-01-27T19:33:15.727289
mouse,bee,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/mouse_to_bee,-975.0396118164062,-919.7370198567709,55.30259195963538,0.0159405879676342,3.0357692594407126e-05,0.03884473070502281,0.6377030611038208,-964478.3125,1011301.625,1042.4754638671875,53928.7421875,14.49,11.0,10.74941393751306,0,41,199.24,7.272636016864083,1.39940345287323,24.85999870300293,42,64000,618.7039937973022,2026-01-27T19:33:27.444160
lion,elephant,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/lion_to_elephant,-851.5972290039062,-806.1725463867188,45.4246826171875,0.013233738951385021,0.0001784137566573918,0.016948647797107697,0.4395027458667755,-1308763.625,1451786.75,6814.33056640625,65641.0234375,26.88,24.0,16.383699215989044,0,70,196.52,13.67799715041726,2.0591392517089844,35.84000015258789,31,64000,633.307989358902,2026-01-27T19:58:37.545380
frog,lion,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/frog_to_lion,-1195.3620300292969,-1112.8544921875,82.50753784179688,-0.01040348969399929,-4.785314558830578e-06,-0.012468242086470127,0.8523341417312622,-1474097.5,1478126.875,6894.384765625,70307.6640625,22.96,20.0,18.419511394171128,0,83,195.08,11.769530449046544,2.0920064449310303,33.27000045776367,58,64000,628.0047976970673,2026-01-27T18:32:07.580032
